Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	positive regulation of interleukin-1 beta production (GO:0032731)	1/56	1.738568e-01	2.362855e-01	0	0	5.394030e+00	9.436982e+00	LGALS9
GO_Biological_Process_2021	icosanoid metabolic process (GO:0006690)	1/57	1.766735e-01	2.391153e-01	0	0	5.297441e+00	9.182859e+00	ALOX5AP
GO_Biological_Process_2021	protein K48-linked ubiquitination (GO:0070936)	1/57	1.766735e-01	2.391153e-01	0	0	5.297441e+00	9.182859e+00	TNFAIP3
GO_Biological_Process_2021	receptor metabolic process (GO:0043112)	1/58	1.794808e-01	2.414091e-01	0	0	5.204242e+00	8.939258e+00	ITGB2
GO_Biological_Process_2021	regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803)	1/58	1.794808e-01	2.414091e-01	0	0	5.204242e+00	8.939258e+00	TNFAIP3
GO_Biological_Process_2021	regulation of phagocytosis (GO:0050764)	1/58	1.794808e-01	2.414091e-01	0	0	5.204242e+00	8.939258e+00	IL2RG
GO_Biological_Process_2021	regulation of nucleic acid-templated transcription (GO:1903506)	3/430	1.799695e-01	2.415673e-01	0	0	2.108269e+00	3.615614e+00	RHOH;HCLS1;TRIM22
GO_Biological_Process_2021	negative regulation of autophagy (GO:0010507)	1/59	1.822787e-01	2.431628e-01	0	0	5.114256e+00	8.705581e+00	IL10RA
GO_Biological_Process_2021	positive regulation of apoptotic signaling pathway (GO:2001235)	1/59	1.822787e-01	2.431628e-01	0	0	5.114256e+00	8.705581e+00	LCK
GO_Biological_Process_2021	positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)	1/59	1.822787e-01	2.431628e-01	0	0	5.114256e+00	8.705581e+00	HCLS1
GO_Biological_Process_2021	apoptotic process (GO:0006915)	2/231	1.853772e-01	2.462868e-01	0	0	2.607252e+00	4.394165e+00	ITGB2;CXCR4
GO_Biological_Process_2021	regulation of autophagy (GO:0010506)	2/231	1.853772e-01	2.462868e-01	0	0	2.607252e+00	4.394165e+00	IL10RA;TRIM22
GO_Biological_Process_2021	positive regulation of interleukin-8 production (GO:0032757)	1/61	1.878463e-01	2.490589e-01	0	0	4.943284e+00	8.265819e+00	LGALS9
GO_Biological_Process_2021	positive regulation of interleukin-1 production (GO:0032732)	1/62	1.906161e-01	2.522176e-01	0	0	4.862001e+00	8.058738e+00	LGALS9
GO_Biological_Process_2021	cellular response to reactive oxygen species (GO:0034614)	1/63	1.933765e-01	2.553511e-01	0	0	4.783341e+00	7.859585e+00	TNFAIP3
GO_Biological_Process_2021	regulation of cilium assembly (GO:1902017)	1/64	1.961277e-01	2.584598e-01	0	0	4.707178e+00	7.667943e+00	TBC1D10C
GO_Biological_Process_2021	positive regulation of cell death (GO:0010942)	1/66	2.016024e-01	2.646031e-01	0	0	4.561883e+00	7.305664e+00	ITGB2
GO_Biological_Process_2021	regulation of protein localization (GO:0032880)	1/66	2.016024e-01	2.646031e-01	0	0	4.561883e+00	7.305664e+00	TRIM22
GO_Biological_Process_2021	positive regulation of catabolic process (GO:0009896)	1/67	2.043259e-01	2.676381e-01	0	0	4.492537e+00	7.134325e+00	TNFAIP3
GO_Biological_Process_2021	regulation of tyrosine phosphorylation of STAT protein (GO:0042509)	1/68	2.070403e-01	2.701066e-01	0	0	4.425262e+00	6.969088e+00	HCLS1
GO_Biological_Process_2021	positive regulation of protein localization to nucleus (GO:1900182)	1/68	2.070403e-01	2.701066e-01	0	0	4.425262e+00	6.969088e+00	HCLS1
GO_Biological_Process_2021	negative regulation of cellular catabolic process (GO:0031330)	1/69	2.097455e-01	2.725436e-01	0	0	4.359965e+00	6.809656e+00	IL10RA
GO_Biological_Process_2021	cellular response to calcium ion (GO:0071277)	1/69	2.097455e-01	2.725436e-01	0	0	4.359965e+00	6.809656e+00	ALOX5AP
GO_Biological_Process_2021	neutrophil chemotaxis (GO:0030593)	1/70	2.124417e-01	2.749494e-01	0	0	4.296561e+00	6.655749e+00	ITGB2
GO_Biological_Process_2021	regulation of plasma membrane bounded cell projection assembly (GO:0120032)	1/70	2.124417e-01	2.749494e-01	0	0	4.296561e+00	6.655749e+00	TBC1D10C
GO_Biological_Process_2021	regulation of cellular macromolecule biosynthetic process (GO:2000112)	3/468	2.129071e-01	2.750050e-01	0	0	1.932208e+00	2.988932e+00	RHOH;HCLS1;TRIM22
GO_Biological_Process_2021	protein tetramerization (GO:0051262)	1/71	2.151288e-01	2.767764e-01	0	0	4.234968e+00	6.507106e+00	HLA-DRB1
GO_Biological_Process_2021	regulation of G1/S transition of mitotic cell cycle (GO:2000045)	1/71	2.151288e-01	2.767764e-01	0	0	4.234968e+00	6.507106e+00	PTPN6
GO_Biological_Process_2021	cell morphogenesis involved in differentiation (GO:0000904)	1/72	2.178069e-01	2.791186e-01	0	0	4.175110e+00	6.363480e+00	FERMT3
GO_Biological_Process_2021	negative regulation of supramolecular fiber organization (GO:1902904)	1/72	2.178069e-01	2.791186e-01	0	0	4.175110e+00	6.363480e+00	CORO1A
GO_Biological_Process_2021	regulation of actin filament polymerization (GO:0030833)	1/73	2.204759e-01	2.814310e-01	0	0	4.116915e+00	6.224639e+00	HCLS1
GO_Biological_Process_2021	granulocyte chemotaxis (GO:0071621)	1/73	2.204759e-01	2.814310e-01	0	0	4.116915e+00	6.224639e+00	ITGB2
GO_Biological_Process_2021	proteolysis involved in cellular protein catabolic process (GO:0051603)	1/74	2.231360e-01	2.837139e-01	0	0	4.060315e+00	6.090366e+00	TNFAIP3
GO_Biological_Process_2021	regulation of stress fiber assembly (GO:0051492)	1/74	2.231360e-01	2.837139e-01	0	0	4.060315e+00	6.090366e+00	PTGER4
GO_Biological_Process_2021	negative regulation of apoptotic process (GO:0043066)	3/485	2.280598e-01	2.881242e-01	0	0	1.862432e+00	2.752949e+00	TNFAIP8;HCLS1;EVI2B
GO_Biological_Process_2021	establishment of protein localization to organelle (GO:0072594)	1/76	2.284294e-01	2.881242e-01	0	0	3.951642e+00	5.834710e+00	IL10RA
GO_Biological_Process_2021	regulation of cell division (GO:0051302)	1/76	2.284294e-01	2.881242e-01	0	0	3.951642e+00	5.834710e+00	EVI2B
GO_Biological_Process_2021	positive regulation of interleukin-6 production (GO:0032755)	1/76	2.284294e-01	2.881242e-01	0	0	3.951642e+00	5.834710e+00	LGALS9
GO_Biological_Process_2021	regulation of protein phosphorylation (GO:0001932)	2/266	2.288175e-01	2.881242e-01	0	0	2.257576e+00	3.329541e+00	ITGB2;HLA-DRB1
GO_Biological_Process_2021	protein-containing complex assembly (GO:0065003)	2/267	2.300719e-01	2.881644e-01	0	0	2.248942e+00	3.304513e+00	BIN2;FERMT3
GO_Biological_Process_2021	purine ribonucleotide metabolic process (GO:0009150)	1/77	2.310627e-01	2.881644e-01	0	0	3.899450e+00	5.712952e+00	GIMAP7
GO_Biological_Process_2021	neutrophil migration (GO:1990266)	1/77	2.310627e-01	2.881644e-01	0	0	3.899450e+00	5.712952e+00	ITGB2
GO_Biological_Process_2021	positive regulation of tumor necrosis factor production (GO:0032760)	1/77	2.310627e-01	2.881644e-01	0	0	3.899450e+00	5.712952e+00	LGALS9
GO_Biological_Process_2021	regulation of organelle assembly (GO:1902115)	1/77	2.310627e-01	2.881644e-01	0	0	3.899450e+00	5.712952e+00	TBC1D10C
GO_Biological_Process_2021	negative regulation of NF-kappaB transcription factor activity (GO:0032088)	1/79	2.363029e-01	2.941361e-01	0	0	3.799082e+00	5.480711e+00	TNFAIP3
GO_Biological_Process_2021	negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)	1/80	2.389097e-01	2.951238e-01	0	0	3.750803e+00	5.369910e+00	TNFAIP3
GO_Biological_Process_2021	lipid biosynthetic process (GO:0008610)	1/80	2.389097e-01	2.951238e-01	0	0	3.750803e+00	5.369910e+00	ACSL5
GO_Biological_Process_2021	regulation of NIK/NF-kappaB signaling (GO:1901222)	1/80	2.389097e-01	2.951238e-01	0	0	3.750803e+00	5.369910e+00	LGALS9
GO_Biological_Process_2021	regulation of protein localization to plasma membrane (GO:1903076)	1/80	2.389097e-01	2.951238e-01	0	0	3.750803e+00	5.369910e+00	ABI3
GO_Biological_Process_2021	activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919)	1/81	2.415078e-01	2.966445e-01	0	0	3.703731e+00	5.262459e+00	LCK
GO_Biological_Process_2021	regulation of interleukin-8 production (GO:0032677)	1/81	2.415078e-01	2.966445e-01	0	0	3.703731e+00	5.262459e+00	LGALS9
GO_Biological_Process_2021	positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)	1/81	2.415078e-01	2.966445e-01	0	0	3.703731e+00	5.262459e+00	LGALS9
GO_Biological_Process_2021	positive regulation of cytoskeleton organization (GO:0051495)	1/82	2.440972e-01	2.992604e-01	0	0	3.657822e+00	5.158220e+00	HCLS1
GO_Biological_Process_2021	regulation of apoptotic process (GO:0042981)	4/742	2.451316e-01	2.999636e-01	0	0	1.625508e+00	2.285400e+00	FGD3;TNFAIP8;PTPN6;EVI2B
GO_Biological_Process_2021	epidermis development (GO:0008544)	1/83	2.466778e-01	3.001631e-01	0	0	3.613032e+00	5.057061e+00	HLA-DRB1
GO_Biological_Process_2021	long-chain fatty acid metabolic process (GO:0001676)	1/83	2.466778e-01	3.001631e-01	0	0	3.613032e+00	5.057061e+00	ACSL5
GO_Biological_Process_2021	regulation of Notch signaling pathway (GO:0008593)	1/83	2.466778e-01	3.001631e-01	0	0	3.613032e+00	5.057061e+00	MFNG
GO_Biological_Process_2021	B cell activation (GO:0042113)	1/85	2.518131e-01	3.047032e-01	0	0	3.526652e+00	4.863494e+00	GPR183
GO_Biological_Process_2021	regulation of cell cycle G2/M phase transition (GO:1902749)	1/85	2.518131e-01	3.047032e-01	0	0	3.526652e+00	4.863494e+00	TUBA4A
GO_Biological_Process_2021	positive regulation of protein catabolic process (GO:0045732)	1/85	2.518131e-01	3.047032e-01	0	0	3.526652e+00	4.863494e+00	TNFAIP3
GO_Biological_Process_2021	positive regulation of programmed cell death (GO:0043068)	2/286	2.539816e-01	3.060877e-01	0	0	2.096458e+00	2.873181e+00	FGD3;TNFAIP8
GO_Biological_Process_2021	response to interleukin-1 (GO:0070555)	1/86	2.543678e-01	3.060877e-01	0	0	3.484987e+00	4.770856e+00	LGALS9
GO_Biological_Process_2021	regulation of neuron death (GO:1901214)	1/86	2.543678e-01	3.060877e-01	0	0	3.484987e+00	4.770856e+00	ITGB2
GO_Biological_Process_2021	retrograde transport, endosome to Golgi (GO:0042147)	1/88	2.594514e-01	3.116289e-01	0	0	3.404529e+00	4.593342e+00	TBC1D10C
GO_Biological_Process_2021	regulation of type I interferon production (GO:0032479)	1/89	2.619804e-01	3.129344e-01	0	0	3.365672e+00	4.508269e+00	TNFAIP3
GO_Biological_Process_2021	positive regulation of inflammatory response (GO:0050729)	1/89	2.619804e-01	3.129344e-01	0	0	3.365672e+00	4.508269e+00	PTGER4
GO_Biological_Process_2021	second-messenger-mediated signaling (GO:0019932)	1/89	2.619804e-01	3.129344e-01	0	0	3.365672e+00	4.508269e+00	CXCR4
GO_Biological_Process_2021	positive regulation of autophagy (GO:0010508)	1/90	2.645009e-01	3.147899e-01	0	0	3.327687e+00	4.425527e+00	TRIM22
GO_Biological_Process_2021	protein complex oligomerization (GO:0051259)	1/90	2.645009e-01	3.147899e-01	0	0	3.327687e+00	4.425527e+00	HLA-DRB1
GO_Biological_Process_2021	positive regulation of transport (GO:0051050)	1/91	2.670129e-01	3.171996e-01	0	0	3.290547e+00	4.345031e+00	IL2RG
GO_Biological_Process_2021	cellular protein modification process (GO:0006464)	5/1025	2.689041e-01	3.188644e-01	0	0	1.471522e+00	1.932698e+00	LCK;GMFG;PTPN6;GLRX;HCST
GO_Biological_Process_2021	extracellular matrix organization (GO:0030198)	2/300	2.716493e-01	3.215340e-01	0	0	1.996543e+00	2.601981e+00	ITGB2;ICAM2
GO_Biological_Process_2021	regulation of kinase activity (GO:0043549)	1/94	2.744983e-01	3.243165e-01	0	0	3.183919e+00	4.116204e+00	HLA-DRB1
GO_Biological_Process_2021	ciliary basal body-plasma membrane docking (GO:0097711)	1/95	2.769766e-01	3.266518e-01	0	0	3.149889e+00	4.043897e+00	TUBA4A
GO_Biological_Process_2021	cellular transition metal ion homeostasis (GO:0046916)	1/96	2.794466e-01	3.289688e-01	0	0	3.116575e+00	3.973459e+00	LCK
GO_Biological_Process_2021	positive regulation of apoptotic process (GO:0043065)	2/310	2.842689e-01	3.335486e-01	0	0	1.930736e+00	2.428546e+00	FGD3;TNFAIP8
GO_Biological_Process_2021	positive regulation of defense response (GO:0031349)	1/98	2.843617e-01	3.335486e-01	0	0	3.052008e+00	3.837925e+00	PTGER4
GO_Biological_Process_2021	protein polyubiquitination (GO:0000209)	2/314	2.893131e-01	3.387461e-01	0	0	1.905594e+00	2.363405e+00	TNFAIP3;TRIM22
GO_Biological_Process_2021	positive regulation of protein localization to membrane (GO:1905477)	1/101	2.916725e-01	3.408955e-01	0	0	2.960000e+00	3.647086e+00	ITGB2
GO_Biological_Process_2021	calcium-mediated signaling (GO:0019722)	1/102	2.940930e-01	3.424947e-01	0	0	2.930545e+00	3.586575e+00	CXCR4
GO_Biological_Process_2021	regulation of protein catabolic process (GO:0042176)	1/102	2.940930e-01	3.424947e-01	0	0	2.930545e+00	3.586575e+00	TNFAIP3
GO_Biological_Process_2021	negative regulation of gene expression (GO:0010629)	2/322	2.993904e-01	3.480413e-01	0	0	1.857197e+00	2.239792e+00	PTGER4;LGALS9
GO_Biological_Process_2021	activation of GTPase activity (GO:0090630)	1/105	3.013058e-01	3.496437e-01	0	0	2.845580e+00	3.413641e+00	TBC1D10C
GO_Biological_Process_2021	response to calcium ion (GO:0051592)	1/107	3.060740e-01	3.545448e-01	0	0	2.791608e+00	3.305064e+00	ALOX5AP
GO_Biological_Process_2021	regulation of protein ubiquitination (GO:0031396)	1/109	3.108101e-01	3.593914e-01	0	0	2.739635e+00	3.201464e+00	TNFAIP3
GO_Biological_Process_2021	regulation of Wnt signaling pathway (GO:0030111)	1/111	3.155143e-01	3.635395e-01	0	0	2.689552e+00	3.102536e+00	TNFAIP3
GO_Biological_Process_2021	cellular divalent inorganic cation homeostasis (GO:0072503)	1/111	3.155143e-01	3.635395e-01	0	0	2.689552e+00	3.102536e+00	LCK
GO_Biological_Process_2021	response to lipid (GO:0033993)	1/114	3.225114e-01	3.702908e-01	0	0	2.617752e+00	2.962292e+00	LGALS9
GO_Biological_Process_2021	positive regulation of kinase activity (GO:0033674)	1/114	3.225114e-01	3.702908e-01	0	0	2.617752e+00	2.962292e+00	HLA-DRB1
GO_Biological_Process_2021	cellular response to lectin (GO:1990858)	1/115	3.248280e-01	3.703381e-01	0	0	2.594658e+00	2.917588e+00	ICAM2
GO_Biological_Process_2021	cellular response to molecule of bacterial origin (GO:0071219)	1/115	3.248280e-01	3.703381e-01	0	0	2.594658e+00	2.917588e+00	TNFAIP3
GO_Biological_Process_2021	stimulatory C-type lectin receptor signaling pathway (GO:0002223)	1/115	3.248280e-01	3.703381e-01	0	0	2.594658e+00	2.917588e+00	ICAM2
GO_Biological_Process_2021	positive regulation of protein metabolic process (GO:0051247)	1/115	3.248280e-01	3.703381e-01	0	0	2.594658e+00	2.917588e+00	TNFAIP3
GO_Biological_Process_2021	cytosolic transport (GO:0016482)	1/116	3.271369e-01	3.716686e-01	0	0	2.571966e+00	2.873855e+00	TBC1D10C
GO_Biological_Process_2021	tumor necrosis factor-mediated signaling pathway (GO:0033209)	1/116	3.271369e-01	3.716686e-01	0	0	2.571966e+00	2.873855e+00	LTB
GO_Biological_Process_2021	adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)	1/118	3.317313e-01	3.762318e-01	0	0	2.527746e+00	2.789191e+00	PTGER4
GO_Biological_Process_2021	innate immune response activating cell surface receptor signaling pathway (GO:0002220)	1/119	3.340169e-01	3.781652e-01	0	0	2.506198e+00	2.748206e+00	ICAM2
GO_Biological_Process_2021	supramolecular fiber organization (GO:0097435)	2/351	3.357086e-01	3.794206e-01	0	0	1.700356e+00	1.855959e+00	RHOH;CORO1A
GO_Biological_Process_2021	cellular response to lipopolysaccharide (GO:0071222)	1/120	3.362948e-01	3.794244e-01	0	0	2.485012e+00	2.708084e+00	TNFAIP3
GO_Biological_Process_2021	protein homooligomerization (GO:0051260)	1/121	3.385650e-01	3.813249e-01	0	0	2.464179e+00	2.668803e+00	ALOX5AP
GO_Biological_Process_2021	positive regulation of cellular process (GO:0048522)	3/625	3.576753e-01	4.011767e-01	0	0	1.432847e+00	1.473152e+00	HCLS1;PTPN6;IL2RG
GO_Biological_Process_2021	protein transport (GO:0015031)	2/369	3.579988e-01	4.011767e-01	0	0	1.615474e+00	1.659456e+00	IL10RA;TBC1D10C
GO_Biological_Process_2021	regulation of response to external stimulus (GO:0032101)	1/130	3.586556e-01	4.011767e-01	0	0	2.291218e+00	2.349398e+00	CXCR4
GO_Biological_Process_2021	G2/M transition of mitotic cell cycle (GO:0000086)	1/130	3.586556e-01	4.011767e-01	0	0	2.291218e+00	2.349398e+00	TUBA4A
GO_Biological_Process_2021	cell cycle G2/M phase transition (GO:0044839)	1/131	3.608505e-01	4.022494e-01	0	0	2.273479e+00	2.317338e+00	TUBA4A
GO_Biological_Process_2021	cellular response to metal ion (GO:0071248)	1/131	3.608505e-01	4.022494e-01	0	0	2.273479e+00	2.317338e+00	ALOX5AP
GO_Biological_Process_2021	regulation of cell motility (GO:2000145)	1/133	3.652180e-01	4.064221e-01	0	0	2.238806e+00	2.255062e+00	ABI3
GO_Biological_Process_2021	positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	1/134	3.673907e-01	4.081422e-01	0	0	2.221861e+00	2.224815e+00	HCLS1
GO_Biological_Process_2021	negative regulation of cell population proliferation (GO:0008285)	2/379	3.702730e-01	4.106435e-01	0	0	1.571819e+00	1.561625e+00	TNFAIP3;PTPN6
GO_Biological_Process_2021	negative regulation of programmed cell death (GO:0043069)	2/381	3.727174e-01	4.126514e-01	0	0	1.563365e+00	1.542939e+00	TNFAIP8;EVI2B
GO_Biological_Process_2021	positive regulation of response to external stimulus (GO:0032103)	1/139	3.781448e-01	4.172411e-01	0	0	2.140818e+00	2.081898e+00	PTGER4
GO_Biological_Process_2021	protein dephosphorylation (GO:0006470)	1/139	3.781448e-01	4.172411e-01	0	0	2.140818e+00	2.081898e+00	PTPN6
GO_Biological_Process_2021	positive regulation of cellular catabolic process (GO:0031331)	1/141	3.823958e-01	4.212177e-01	0	0	2.110021e+00	2.028362e+00	TRIM22
GO_Biological_Process_2021	Ras protein signal transduction (GO:0007265)	1/142	3.845105e-01	4.228317e-01	0	0	2.094951e+00	2.002321e+00	RHOH
GO_Biological_Process_2021	receptor-mediated endocytosis (GO:0006898)	1/143	3.866182e-01	4.237179e-01	0	0	2.080092e+00	1.976749e+00	ITGB2
GO_Biological_Process_2021	negative regulation of DNA-binding transcription factor activity (GO:0043433)	1/143	3.866182e-01	4.237179e-01	0	0	2.080092e+00	1.976749e+00	TNFAIP3
GO_Biological_Process_2021	positive regulation of transferase activity (GO:0051347)	1/148	3.970501e-01	4.344195e-01	0	0	2.008833e+00	1.855545e+00	HLA-DRB1
GO_Biological_Process_2021	regulation of G2/M transition of mitotic cell cycle (GO:0010389)	1/149	3.991154e-01	4.359465e-01	0	0	1.995159e+00	1.832563e+00	TUBA4A
GO_Biological_Process_2021	transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	2/404	4.005525e-01	4.367293e-01	0	0	1.472185e+00	1.346917e+00	LCK;SLA
GO_Biological_Process_2021	brain development (GO:0007420)	1/150	4.011737e-01	4.367293e-01	0	0	1.981669e+00	1.809978e+00	CXCR4
GO_Biological_Process_2021	regulation of cell migration (GO:0030334)	2/408	4.053378e-01	4.405258e-01	0	0	1.457382e+00	1.316066e+00	ABI3;FERMT3
GO_Biological_Process_2021	dephosphorylation (GO:0016311)	1/153	4.073072e-01	4.411929e-01	0	0	1.942262e+00	1.744516e+00	PTPN6
GO_Biological_Process_2021	positive regulation of Wnt signaling pathway (GO:0030177)	1/153	4.073072e-01	4.411929e-01	0	0	1.942262e+00	1.744516e+00	TNFAIP3
GO_Biological_Process_2021	skeletal system development (GO:0001501)	1/158	4.173923e-01	4.513661e-01	0	0	1.879932e+00	1.642550e+00	PTGER4
GO_Biological_Process_2021	organelle organization (GO:0006996)	2/420	4.195867e-01	4.529866e-01	0	0	1.414673e+00	1.228623e+00	FGD3;TNFAIP3
GO_Biological_Process_2021	organelle assembly (GO:0070925)	2/425	4.254745e-01	4.585826e-01	0	0	1.397593e+00	1.194313e+00	BIN2;CORO1A
GO_Biological_Process_2021	adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)	1/165	4.312279e-01	4.632498e-01	0	0	1.799054e+00	1.513217e+00	PTGER4
GO_Biological_Process_2021	regulation of neuron projection development (GO:0010975)	1/165	4.312279e-01	4.632498e-01	0	0	1.799054e+00	1.513217e+00	ABI3
GO_Biological_Process_2021	glycerophospholipid biosynthetic process (GO:0046474)	1/177	4.541969e-01	4.871205e-01	0	0	1.675373e+00	1.322246e+00	DGKA
GO_Biological_Process_2021	positive regulation of cell population proliferation (GO:0008284)	2/474	4.814922e-01	5.155451e-01	0	0	1.249358e+00	9.131124e-01	HCLS1;PTPN6
GO_Biological_Process_2021	negative regulation of macromolecule metabolic process (GO:0010605)	1/194	4.851794e-01	5.169424e-01	0	0	1.526487e+00	1.104011e+00	LGALS9
GO_Biological_Process_2021	cellular response to tumor necrosis factor (GO:0071356)	1/194	4.851794e-01	5.169424e-01	0	0	1.526487e+00	1.104011e+00	LTB
GO_Biological_Process_2021	regulation of programmed cell death (GO:0043067)	1/194	4.851794e-01	5.169424e-01	0	0	1.526487e+00	1.104011e+00	PTPN6
GO_Biological_Process_2021	protein localization to membrane (GO:0072657)	1/195	4.869469e-01	5.179779e-01	0	0	1.518541e+00	1.092743e+00	ITGB2
GO_Biological_Process_2021	positive regulation of gene expression (GO:0010628)	2/482	4.903275e-01	5.207230e-01	0	0	1.228030e+00	8.751948e-01	PTGER4;LGALS9
GO_Biological_Process_2021	regulation of signal transduction (GO:0009966)	1/198	4.922137e-01	5.218748e-01	0	0	1.495189e+00	1.059853e+00	MFNG
GO_Biological_Process_2021	regulation of macromolecule metabolic process (GO:0060255)	1/200	4.956953e-01	5.247116e-01	0	0	1.480012e+00	1.038663e+00	TRIM22
GO_Biological_Process_2021	regulation of angiogenesis (GO:0045765)	1/203	5.008736e-01	5.293323e-01	0	0	1.457810e+00	1.007932e+00	TNFAIP3
GO_Biological_Process_2021	regulation of gene expression (GO:0010468)	4/1079	5.033917e-01	5.311313e-01	0	0	1.096337e+00	7.525113e-01	RHOH;HCLS1;LGALS9;TRIM22
GO_Biological_Process_2021	mitotic cell cycle phase transition (GO:0044772)	1/209	5.110735e-01	5.383638e-01	0	0	1.415327e+00	9.500269e-01	TUBA4A
GO_Biological_Process_2021	positive regulation of GTPase activity (GO:0043547)	1/214	5.194163e-01	5.445089e-01	0	0	1.381753e+00	9.051169e-01	TBC1D10C
GO_Biological_Process_2021	negative regulation of multicellular organismal process (GO:0051241)	1/214	5.194163e-01	5.445089e-01	0	0	1.381753e+00	9.051169e-01	PTGER4
GO_Biological_Process_2021	positive regulation of protein modification process (GO:0031401)	1/214	5.194163e-01	5.445089e-01	0	0	1.381753e+00	9.051169e-01	HLA-DRB1
GO_Biological_Process_2021	cellular response to lipid (GO:0071396)	1/219	5.276188e-01	5.522184e-01	0	0	1.349719e+00	8.629851e-01	TNFAIP3
GO_Biological_Process_2021	positive regulation of cell motility (GO:2000147)	1/221	5.308611e-01	5.547200e-01	0	0	1.337313e+00	8.468603e-01	FERMT3
GO_Biological_Process_2021	axonogenesis (GO:0007409)	1/240	5.605891e-01	5.848454e-01	0	0	1.229813e+00	7.117754e-01	CXCR4
GO_Biological_Process_2021	positive regulation of signal transduction (GO:0009967)	1/252	5.784001e-01	6.024616e-01	0	0	1.170304e+00	6.407290e-01	TNFAIP3
GO_Biological_Process_2021	positive regulation of phosphorylation (GO:0042327)	1/253	5.798518e-01	6.030089e-01	0	0	1.165601e+00	6.352321e-01	HLA-DRB1
GO_Biological_Process_2021	cellular component assembly (GO:0022607)	1/261	5.912897e-01	6.139228e-01	0	0	1.129277e+00	5.933775e-01	RHOH
GO_Biological_Process_2021	negative regulation of signal transduction (GO:0009968)	1/267	5.996662e-01	6.206403e-01	0	0	1.103468e+00	5.642935e-01	TNFAIP3
GO_Biological_Process_2021	protein deubiquitination (GO:0016579)	1/267	5.996662e-01	6.206403e-01	0	0	1.103468e+00	5.642935e-01	TNFAIP3
GO_Biological_Process_2021	central nervous system development (GO:0007417)	1/268	6.010458e-01	6.210807e-01	0	0	1.099279e+00	5.596255e-01	CXCR4
GO_Biological_Process_2021	positive regulation of cell migration (GO:0030335)	1/269	6.024207e-01	6.215148e-01	0	0	1.095121e+00	5.550068e-01	FERMT3
GO_Biological_Process_2021	inorganic cation transmembrane transport (GO:0098662)	1/274	6.092253e-01	6.275406e-01	0	0	1.074791e+00	5.326311e-01	UCP2
GO_Biological_Process_2021	protein modification by small protein removal (GO:0070646)	1/276	6.119149e-01	6.293153e-01	0	0	1.066866e+00	5.240040e-01	TNFAIP3
GO_Biological_Process_2021	plasma membrane bounded cell projection assembly (GO:0120031)	1/278	6.145862e-01	6.310656e-01	0	0	1.059055e+00	5.155544e-01	FGD3
GO_Biological_Process_2021	regulation of cell cycle (GO:0051726)	1/296	6.378274e-01	6.538986e-01	0	0	9.935239e-01	4.467754e-01	EVI2B
GO_Biological_Process_2021	cilium assembly (GO:0060271)	1/314	6.596864e-01	6.752450e-01	0	0	9.355300e-01	3.891718e-01	TUBA4A
GO_Biological_Process_2021	cellular response to oxygen-containing compound (GO:1901701)	1/323	6.701231e-01	6.848511e-01	0	0	9.089645e-01	3.638528e-01	TNFAIP3
GO_Biological_Process_2021	cellular protein localization (GO:0034613)	1/329	6.769051e-01	6.906978e-01	0	0	8.920641e-01	3.481050e-01	TBC1D10C
GO_Biological_Process_2021	intracellular protein transport (GO:0006886)	1/336	6.846439e-01	6.975011e-01	0	0	8.731121e-01	3.307841e-01	TBC1D10C
GO_Biological_Process_2021	ubiquitin-dependent protein catabolic process (GO:0006511)	1/354	7.037149e-01	7.158100e-01	0	0	8.278297e-01	2.908844e-01	TNFAIP3
GO_Biological_Process_2021	positive regulation of macromolecule metabolic process (GO:0010604)	1/384	7.330056e-01	7.444410e-01	0	0	7.618175e-01	2.366220e-01	LGALS9
GO_Biological_Process_2021	regulation of cell population proliferation (GO:0042127)	2/764	7.386660e-01	7.490211e-01	0	0	7.623479e-01	2.309224e-01	HCLS1;PTPN6
GO_Biological_Process_2021	protein modification by small protein conjugation (GO:0032446)	1/409	7.552199e-01	7.646161e-01	0	0	7.142230e-01	2.005155e-01	TRIM22
GO_Biological_Process_2021	nervous system development (GO:0007399)	1/447	7.855430e-01	7.940815e-01	0	0	6.520983e-01	1.574036e-01	CXCR4
GO_Biological_Process_2021	positive regulation of nucleic acid-templated transcription (GO:1903508)	1/511	8.284649e-01	8.361715e-01	0	0	5.683933e-01	1.069607e-01	HLA-DRB1
GO_Biological_Process_2021	protein ubiquitination (GO:0016567)	1/525	8.366592e-01	8.431349e-01	0	0	5.528085e-01	9.858701e-02	TRIM22
GO_Biological_Process_2021	negative regulation of cellular process (GO:0048523)	1/566	8.585022e-01	8.638098e-01	0	0	5.116101e-01	7.805433e-02	PTPN6
