gene	logFC_malignant_minus_immune	tstat	pvalue	padj	n_malignant_clusters	n_immune_clusters
FAM209A	-0.02381276066078279	-0.8504567923996654	0.4390433951557985	0.5833999912271232	4	12
MIR671	-0.02416563851969596	-0.8018433653386638	0.44105039336770513	0.5833999912271232	4	12
TSTD1	-0.19309332906760754	-0.847536832086733	0.43887713463985634	0.5833999912271232	4	12
OR2J2	-0.009742988831546024	-0.8235107775442648	0.4402005126900218	0.5833999912271232	4	12
MRVI1-AS1	-0.047252375738540034	-0.8053701134491106	0.4409049228368904	0.5833999912271232	4	12
SCARNA16	0.0507377400854489	0.840999227005708	0.43966659536099945	0.5833999912271232	4	12
CCL18	0.15316305300699554	0.8791814638283011	0.4415139885247984	0.5836272154987421	4	12
SNORD42B	0.008245241300427461	0.817482864824593	0.4433606426880776	0.5856811660344486	4	12
FAM229A	-0.053467556524481194	-0.8008776488174787	0.44723581278271995	0.5904103139045809	4	12
OR10K2	0.036755553174344986	0.8571456782238044	0.4477166688730728	0.5906552359803071	4	12
UCHL1	0.9652179371003019	0.8629317765180052	0.4487488923750687	0.5916267532960695	4	12
OR52B2	0.03534391923387864	0.8505277384210156	0.4494847913698905	0.5918167101644378	4	12
ADORA3	-0.16833203765868596	-0.7823992995804654	0.4492496799472614	0.5918167101644378	4	12
SNORD107	-0.01231775986807828	-0.7800573085425185	0.450893213772828	0.5932805444379315	4	12
YPEL3	-0.10596349351004045	-0.8457904725356502	0.4549547168706617	0.5968192844561648	4	12
OR10AG1	0.006527422115228065	0.8231279056936706	0.45507470439782566	0.5968192844561648	4	12
SNORD33	0.03521981621536392	0.8111671692095802	0.4546720636948211	0.5968192844561648	4	12
SNORD36B	0.018654643851239633	0.8520326614007232	0.4546463940105593	0.5968192844561648	4	12
OR52I1	0.03488056671179664	0.8493422637104242	0.45421890908901297	0.5968192844561648	4	12
MIR647	0.01954729210409997	0.8088844267880757	0.4563904899877044	0.5981526736405037	4	12
MOB1A	-0.10423500676453014	-0.7790814122747252	0.4571232848510971	0.5986708796389222	4	12
GAGE8	-0.13115850401949697	-0.7679402339106327	0.4573845520441365	0.5986708796389222	4	12
C22orf15	-0.01458599725620299	-0.7668903964415669	0.45814466277171717	0.5992735942076092	4	12
TPSB2	0.06815388612417915	0.8392866924991313	0.459798879947681	0.6010442875133085	4	12
TSPAN7	0.3265669429819885	0.7701379770901303	0.4608294667889974	0.6019979971116883	4	12
OLFML3	-0.34197483082563646	-0.7564891351007023	0.46276442168757015	0.6041310988088383	4	12
HPYR1	0.07139260780480024	0.8344166934924819	0.4634643663642836	0.6042887064983983	4	12
TAS2R16	0.03405594840975058	0.8240925544055323	0.46379158223752065	0.6042887064983983	4	12
OR56B1	-0.047707404022629046	-0.7724000333644666	0.4636404751941615	0.6042887064983983	4	12
LOC339807	0.020424085250985262	0.8113071303373903	0.465382344680748	0.6059665946363907	4	12
DIRAS3	0.1303008201416865	0.8132462869422339	0.46721891320374465	0.6079621512085162	4	12
KLK6	-0.506768853472845	-0.7498937333848538	0.4677716970905762	0.6082856919253267	4	12
NODAL	-0.019577677738484817	-0.7495136217351855	0.46832247839583185	0.6086062097411721	4	12
SNORD79	0.08671431430516274	0.8212091675380244	0.46876993765193237	0.6087494781376881	4	12
LENG1	-0.0824581169074371	-0.7908027700573005	0.4690414729050887	0.6087494781376881	4	12
VMO1	-0.12512467032615981	-0.7453253481381992	0.46934749946343635	0.6087516205751444	4	12
NAT2	0.03453781496810575	0.8010012747919095	0.4698770095313825	0.6090434342597311	4	12
OR4D5	0.03496973307213539	0.8112404489691828	0.4706118986151764	0.6092564935873439	4	12
OR10H1	-0.008110197561254726	-0.7526526588485745	0.47065064129622314	0.6092564935873439	4	12
TOR2A	0.07162795992402587	0.7453425579176088	0.474525890638375	0.6138756670612872	4	12
SNORD77	0.021699988857628427	0.7740601730905665	0.4756170586688726	0.6140956212638768	4	12
OR5I1	0.034419019676428006	0.7997400967169548	0.4754388290926142	0.6140956212638768	4	12
TPSD1	0.0457756023637309	0.8122846220664391	0.4752047460101434	0.6140956212638768	4	12
SNORD4A	0.00851316274527179	0.7775237354435349	0.47695864435053503	0.6154107884908917	4	12
GPRC5D	0.034196468928311255	0.8020357555695616	0.47725106647468646	0.6154107884908917	4	12
OR5D13	0.0694843807763074	0.8033244559750261	0.47832045272250273	0.6163923359826066	4	12
HPCAL4	-0.04164253435896154	-0.7220566789648347	0.48321198472598403	0.6220116642340853	4	12
MIR4485	0.016868204986162212	0.761961441454182	0.4839250747741184	0.6220116642340853	4	12
SNORA14B	0.030916781956356894	0.7930331012344716	0.48364357478128905	0.6220116642340853	4	12
HSPB9	0.12346291774622357	0.7914601246725393	0.48369410610067487	0.6220116642340853	4	12
RNASE9	0.06840524263627414	0.7910650867217174	0.4844584237176664	0.622297268744594	4	12
OR10X1	-0.018254514928782745	-0.7168911928524464	0.48540492361946574	0.6231128672907134	4	12
GTSF1	-0.19248068149069253	-0.7166123422947506	0.48676670694218116	0.6244601756795141	4	12
MIR604	-0.022192193885344786	-0.7069433556546666	0.4912020467960152	0.6297462138410451	4	12
CST6	-0.02543716177631237	-0.7060080424332525	0.4917696823507791	0.6300700606672378	4	12
GAS5-AS1	0.0714683754669482	0.7728632572240283	0.49221804556676874	0.6302407753735835	4	12
DKK1	-0.14485019917215877	-0.7063166979020175	0.492626529998314	0.6303602431200436	4	12
SNORA45	-0.034928832220149426	-0.744996597731132	0.4935965734935996	0.6304751729356323	4	12
MIR548AA1	0.03960715384549506	0.7750356761880193	0.4932771232331757	0.6304751729356323	4	12
SNORA78	0.0200655809937117	0.7422412266228677	0.49366206040860006	0.6304751729356323	4	12
SNORD119	0.03429043857429241	0.7744553007369741	0.49398208525873943	0.6304812830360427	4	12
MIR548F3	0.011220508358715645	0.7670943215966163	0.4965005760118613	0.6320822100723887	4	12
SPP1	0.36426422761774413	0.733457167950701	0.49607260669904574	0.6320822100723887	4	12
SNORD97	0.011548239528887928	0.71253072215479	0.496264290865327	0.6320822100723887	4	12
NDUFA4L2	-0.07826110313261975	-0.699354452896686	0.4959763078716123	0.6320822100723887	4	12
HIST1H4F	-0.024385172111070143	-0.7188563965160244	0.4976192394983173	0.6331033581403528	4	12
TF	-0.29254621623007426	-0.6946456883858037	0.49877931765273054	0.6341758647841457	4	12
OR3A3	0.014775888619795056	0.7598506269397989	0.5010888770070624	0.636707594672252	4	12
ACSM3	-0.07608596868299114	-0.7240314718855116	0.5036777398105866	0.639590780711856	4	12
SNORA66	-0.03934560629469788	-0.6862603295502744	0.5055429265483674	0.6415519372441211	4	12
GH1	-0.02690846473419373	-0.6842351518164997	0.5060665770602306	0.641809228992049	4	12
OR4C16	-0.01807024945110994	-0.6975859684305609	0.5065143936902621	0.6419700807227656	4	12
RAB30	-0.06532853135238517	-0.6815032929189744	0.5074610047325364	0.642355702193084	4	12
LOC100505478	-0.009048226543213831	-0.7121596488229781	0.5073618998600431	0.642355702193084	4	12
ZNF597	0.05582611243124609	0.6813077659000307	0.5081525149247057	0.6428241808029168	4	12
VTRNA1-1	-0.027561471373467553	-0.6746821219012422	0.5109416574166722	0.6456473238379403	4	12
LCN2	-0.29350157471377847	-0.6749103902045974	0.5110298568177297	0.6456473238379403	4	12
KRTAP6-2	0.0075335120728568065	0.7309831473212604	0.5122788977079782	0.646816790035326	4	12
GGT1	-0.05299694044992875	-0.67975593917458	0.5131119467108708	0.6470516351965584	4	12
AVPR2	-0.11276006477473705	-0.6713963240223506	0.5130742887206426	0.6470516351965584	4	12
SNORA2B	0.007938701944895075	0.7032455762080618	0.5141288667516662	0.6475174644227534	4	12
HMOX1	-0.11329175891039914	-0.6734594411690444	0.5140425096013181	0.6475174644227534	4	12
GAGE12J	-0.16173046719350087	-0.6688012946829801	0.5149064642522292	0.6480886900594451	4	12
GFOD1	0.14276989202803012	0.7040917428609607	0.516723378332118	0.6491499727790427	4	12
OR2Z1	0.062483793164490986	0.7188004266078353	0.5162110759930894	0.6491499727790427	4	12
SPIC	-0.03669544277856093	-0.6869709293581309	0.516524589767563	0.6491499727790427	4	12
SNORD36A	-0.02301306608577313	-0.6894171184472729	0.5205648134209941	0.6535653652492079	4	12
LOC100506100	0.08053587907722737	0.7115668304694139	0.5221261801211102	0.655114404167014	4	12
BEND5	-0.0847458487981128	-0.655206318991968	0.5232957173843711	0.6561701785383963	4	12
SCARNA7	0.032978048432671186	0.6957843736053706	0.525363014829438	0.6573860653168301	4	12
TEX38	0.02105762001520636	0.6518907009920442	0.5259088522534641	0.6573860653168301	4	12
ISG15	-0.18130771346282293	-0.6984996618278895	0.5258006382824176	0.6573860653168301	4	12
OR4C3	0.03130945917047403	0.6968832896848931	0.5256340443418444	0.6573860653168301	4	12
HIST1H2BF	0.033468821340736615	0.6544676491769453	0.5249001907006695	0.6573860653168301	4	12
TRIM21	-0.07317120107805831	-0.6705226244937462	0.5279526373730554	0.6595285913467276	4	12
SNORA37	-0.00819045937355739	-0.6475327528477203	0.5285356462338353	0.6598447518524785	4	12
MIR1236	-0.009575962313584508	-0.6498007531130228	0.529153593137589	0.6602041087181398	4	12
SNORD58B	0.04142708124710376	0.7000137052167823	0.5305950815738514	0.6612526374506463	4	12
ZCCHC18	-0.04207981093098483	-0.6658934377996775	0.5306552415541437	0.6612526374506463	4	12
DIP2A-IT1	-0.013874367923573546	-0.6490188866016163	0.5326828627313631	0.6630469544854807	4	12
STX19	0.024770752862093095	0.6685787516722743	0.5339944984157532	0.6630469544854807	4	12
NMU	-0.01894265301707542	-0.6458902943464218	0.5335600729983923	0.6630469544854807	4	12
PUS3	0.07934381163969496	0.6669434572182159	0.5340843218380547	0.6630469544854807	4	12
SNORA80B	-0.025058545102799624	-0.6392822097803177	0.5334751213868539	0.6630469544854807	4	12
MIR3655	0.033408332650820396	0.6601927616192081	0.5335107642457441	0.6630469544854807	4	12
CNFN	0.08762681060745216	0.6859855631090326	0.5362759514800755	0.6649422832982956	4	12
SNORA40	-0.038949623458452626	-0.678766611562954	0.5361098763122462	0.6649422832982956	4	12
SCARNA4	-0.01606142842384088	-0.6423642505751119	0.5371506634572625	0.665137051170573	4	12
LY96	0.20953265160439147	0.6662394612255629	0.537430737345823	0.665137051170573	4	12
LY6G6E	0.030805790393438736	0.6915100496994251	0.5368414566908396	0.665137051170573	4	12
OR6C68	-0.009115141567799145	-0.6350547951576327	0.5381235542943044	0.6655826274512113	4	12
CKB	0.1458903493677554	0.6525551368733585	0.5386269403887674	0.665793498626412	4	12
PRDX2	-0.20325322584112074	-0.6680189826598982	0.5390919513131213	0.6659383946827331	4	12
GAGE2A	0.030348047789111827	0.6837967480678127	0.5394100996930138	0.6659383946827331	4	12
ENO1-AS1	-0.03909896224256518	-0.6745183961352563	0.5401722672181271	0.6664679422802308	4	12
CCL25	-0.016245251621356843	-0.6275019080162836	0.5410436622363135	0.6671315194035924	4	12
ETV7	-0.09578886826563138	-0.6545672888530629	0.5422823969455661	0.6682469463284857	4	12
SMIM18	-0.061511604448687626	-0.6609696626127834	0.54278501808089	0.6684544557646428	4	12
C9orf156	-0.03253960142587958	-0.6227009223983968	0.5437168226766804	0.6688662447870729	4	12
HIST1H2BH	-0.03924247809001524	-0.6442135619259669	0.54383201894015	0.6688662447870729	4	12
MIR198	0.04786349361145275	0.6675621012060748	0.5441226901342838	0.6688662447870729	4	12
ACTA2	0.23802400482502936	0.6487890067295887	0.5467259891903948	0.6707224337912792	4	12
SNORA33	-0.024291325221599262	-0.6505416640506263	0.5467599469303714	0.6707224337912792	4	12
SNORD55	0.03452790781397351	0.6537708636971574	0.5461860685538598	0.6707224337912792	4	12
SNORD36C	0.009585818355067843	0.6593482456851208	0.5469741447567882	0.6707224337912792	4	12
TAAR2	0.028248054798994324	0.6590637669629715	0.5483670111120386	0.6720183959706355	4	12
LAMB2P1	-0.040477959857575414	-0.6155668472734263	0.5490311913193856	0.6724203200482372	4	12
HIST1H4D	-0.019812153452839924	-0.6139032237102644	0.5504282651439558	0.6737188067857477	4	12
SEPP1	-0.32109488047595025	-0.6326680036798469	0.550991117059616	0.67399525022583	4	12
CRABP2	-0.13826143172454206	-0.6112692806090129	0.5526517009255856	0.6756133263148968	4	12
MIR548Q	0.009709132696671528	0.6613932661199449	0.5530688209055717	0.6757102271295928	4	12
SNORD10	-0.10534168701742994	-0.6443488009335142	0.5566644131887024	0.679613695814388	4	12
SNORD80	0.10935172783136622	0.6526954518501457	0.556943423719891	0.679613695814388	4	12
NRADDP	-0.010675572667902623	-0.5954571664459111	0.5619566918922974	0.6850386801077567	4	12
MED30	-0.0636670898051128	-0.622650433628253	0.5620742370284144	0.6850386801077567	4	12
SPRR2B	0.012610506358287945	0.6415411744885319	0.563866136833523	0.6864886762304473	4	12
TCN1	0.2770005488447823	0.6122319389682271	0.564194668960302	0.6864886762304473	4	12
SNORA56	0.026028429210554156	0.626806555687365	0.5642936918614276	0.6864886762304473	4	12
LGR6	-0.0363503049893084	-0.5907103921608089	0.5660290068798326	0.6881811633797357	4	12
SNORA71B	0.04624352624880386	0.6334735972457886	0.5669872073271829	0.6889273479066621	4	12
LOC100616530	-0.010087024198027067	-0.590697215535848	0.5684604913232395	0.6894608748614184	4	12
NUDT11	0.20546028209960474	0.6300375029984687	0.5683668230998844	0.6894608748614184	4	12
MEST	0.5907591705127624	0.6315335397688557	0.5683512999132388	0.6894608748614184	4	12
CMPK2	-0.06643039220663034	-0.6091206220785195	0.5699397379281297	0.6908360459734906	4	12
CYSLTR2	0.23726589438431425	0.6324102389964108	0.5705284465332899	0.6911307650312416	4	12
GATSL3	0.29895151127120256	0.6230177383857441	0.5749107732784314	0.695802210711133	4	12
TNFSF4	0.27101779233102413	0.6257264567527029	0.5750805271527515	0.695802210711133	4	12
GTF3A	0.10235496064228647	0.6035789240966954	0.5756108944577216	0.6960228469863623	4	12
SNAR-C3	0.08614043199132129	0.6027448662713747	0.5777593327211272	0.6977769718854194	4	12
SNORA23	0.02435357434036529	0.5821911752947713	0.5774891756359148	0.6977769718854194	4	12
TMEM55B	0.04422979295215721	0.6058993291227354	0.5792394718553078	0.6991423921005525	4	12
TFF3	-0.26422225140051275	-0.5674488596667792	0.5801281248915655	0.6997926717630465	4	12
OR2A5	-0.014626877264401598	-0.56000591185745	0.5846094174864231	0.7047732579703715	4	12
OR11H1	-0.024998031425602488	-0.5792461353940163	0.5853995878121612	0.7048760840603987	4	12
SNORA14A	-0.0142446714090805	-0.5590177140585129	0.5851797601273825	0.7048760840603987	4	12
OR12D2	0.02381209647292753	0.5930186523605366	0.5867260955635711	0.7060482497756573	4	12
OR4D11	-0.009303097292430573	-0.5604380954387503	0.5874735953318877	0.7065226642596364	4	12
SNORD29	-0.01459217237494195	-0.5731100023813487	0.5894616175770324	0.7081059957847629	4	12
OLFML2B	-0.17167895423851526	-0.5522309250791329	0.5894982414908151	0.7081059957847629	4	12
ACP5	0.23329104140423446	0.5905827980846006	0.5901328372894157	0.7084427818600428	4	12
MIR4472-2	0.04422917330838701	0.5855950227602266	0.5909159659063332	0.708798442613153	4	12
ZFP82	-0.06913112906135722	-0.5820536580325174	0.591345894053847	0.708798442613153	4	12
LCE1A	-0.007069287585963688	-0.5631366686224226	0.5914923003606761	0.708798442613153	4	12
SNORA6	-0.039007152766607905	-0.5712891178341974	0.5922175049168363	0.7092425208584867	4	12
TM4SF1	0.3461621054758977	0.5691632722264861	0.5933731333505793	0.7102012368050021	4	12
CDKN3	0.10241189168017868	0.5731254487117293	0.5944492213083636	0.7110636618521097	4	12
SCARNA2	0.04961511341983157	0.560184774875699	0.595161672954367	0.711469669189141	4	12
S100A14	-0.0072827701695396055	-0.5453140396730739	0.595500113111311	0.711469669189141	4	12
NUBP1	-0.04815793203577984	-0.5436433999799543	0.5967295492344806	0.7125128946083351	4	12
IFNA7	-0.007609048437528788	-0.5449160604400226	0.5978565040384358	0.7134325823847684	4	12
ZNF143	-0.04154934495969016	-0.5602789211686416	0.5986868689715922	0.7135719534822315	4	12
SNORD74	0.02160252884859713	0.5710896422708285	0.5984256984019332	0.7135719534822315	4	12
SNORA26	-0.011446117099246478	-0.5414206205195463	0.5992074189972736	0.71376702679842	4	12
CGRRF1	0.07937230641057015	0.5676505423004556	0.6014353903699368	0.7148017436765453	4	12
OR1N2	-0.02772525953971052	-0.5474913404127345	0.6021348007372758	0.7148017436765453	4	12
SNORD12C	-0.024437462679820207	-0.5443808694989293	0.6022204690474894	0.7148017436765453	4	12
ACTRT3	0.03688177082506994	0.5514133050846187	0.6010799699621281	0.7148017436765453	4	12
TSSK3	0.029790230711423074	0.5413512969520888	0.6017555162285568	0.7148017436765453	4	12
ALDH2	-0.23836536149407386	-0.5453845573713738	0.6014936140824214	0.7148017436765453	4	12
CXCL1	-0.13194460887215737	-0.5292345687572861	0.6063621311389136	0.7188363620787752	4	12
OR4C45	0.048675788549710906	0.5626411002539299	0.6066483248058822	0.7188363620787752	4	12
OR14C36	0.007659086800109512	0.5348387036006228	0.6066978895944862	0.7188363620787752	4	12
ZNF17	-0.041304951021418956	-0.5265070693291665	0.612158494458358	0.7248768436451841	4	12
ECSIT	0.09728975845454438	0.532301117003063	0.6137436560940077	0.7263238533656896	4	12
FOXI3	0.004643368137986246	0.5317208487372982	0.6144708612577061	0.7267544189919646	4	12
ZBTB26	0.023942811927651922	0.5194270051659631	0.6156483259990602	0.7277166973984163	4	12
OR52W1	0.00923914897726593	0.5350487167497858	0.6170951294730742	0.7285928092647312	4	12
RTP3	0.008485762484669705	0.5498572962066631	0.6171181094472273	0.7285928092647312	4	12
MIR3661	0.041232335683364346	0.547503526670731	0.6178721853302922	0.7290527260534421	4	12
MIR1304	0.016236108597913596	0.5488405292003724	0.6183984374139013	0.7292434403465817	4	12
TPSAB1	0.01629618831939883	0.5326878560610725	0.6199466918805296	0.7301185582425872	4	12
FABP7	0.2990453427647915	0.5254760688876713	0.6202357152270779	0.7301185582425872	4	12
C10orf35	0.10265468124217167	0.5331974007042481	0.6200452510975132	0.7301185582425872	4	12
CCDC101	0.03385385030553323	0.5137286582085236	0.6213052396107714	0.7309473407185546	4	12
LXN	-0.10084800316429073	-0.509377282774792	0.6222308506347503	0.7316059384300414	4	12
LINC00608	-0.00817100520436366	-0.5104586283682955	0.6242791621608503	0.7335830342665691	4	12
CHI3L1	-0.17369581281025923	-0.5101432847632629	0.6253658179305616	0.7343001742102717	4	12
PRR25	0.008045527148057962	0.5320046822502988	0.6259908985142567	0.7343001742102717	4	12
CCDC159	-0.04935697463828804	-0.5052611375404145	0.62579010762395	0.7343001742102717	4	12
LINC00239	-0.06247406728946351	-0.5230392591497383	0.627214144672388	0.7353038038363283	4	12
RBP7	-0.20572857080349885	-0.4963713467264355	0.6275883404738809	0.7353114709711551	4	12
HBB	-0.054618593806591634	-0.49148026710908926	0.6308615967219368	0.7382302650178879	4	12
CLLU1OS	-0.013641650307939053	-0.49584381155309387	0.6311868765902942	0.7382302650178879	4	12
JMJD7	0.038257126410092025	0.5153818241092092	0.6305386405965527	0.7382302650178879	4	12
LOC100131289	-0.02178531526456192	-0.5046824505584506	0.632362595539073	0.7391731099229375	4	12
METTL7B	0.2020987669175459	0.5146212897037006	0.6346055043691927	0.7409287850194894	4	12
OCLM	0.05540951357349345	0.5119821930260794	0.6344925453615519	0.7409287850194894	4	12
ZNF564	-0.03528961507360949	-0.4946352079425905	0.6372302827214102	0.7431256941357554	4	12
CTXN3	0.02352646826387756	0.5165474152813498	0.6370441740294186	0.7431256941357554	4	12
HIST1H2AK	-0.029375789039159585	-0.4847061449718758	0.6460463892941661	0.7529678196901703	4	12
NUDT18	-0.03564170132535063	-0.4840411430215605	0.6464492341679517	0.7529985255305204	4	12
BRS3	0.007530272744618798	0.4990324395852488	0.647073310100941	0.753286740513319	4	12
CXCL10	-0.08565231486712829	-0.4668312139498711	0.6483133646515873	0.7542912910431498	4	12
SPRR2C	-0.005350399830844345	-0.4654198728082868	0.6488144620800659	0.7544354210233324	4	12
C3orf30	-0.010162029616074902	-0.4720337034463704	0.6503133652791333	0.7553059663024351	4	12
KRTAP6-3	-0.014174232884981526	-0.4636696150274662	0.6503184369863966	0.7553059663024351	4	12
MSGN1	0.00937133662015164	0.4763810704534367	0.6509984901287336	0.7556569821575548	4	12
H2BFXP	-0.02581813705545273	-0.4691734757243595	0.6534978788922385	0.7581181889701143	4	12
SNORD116-13	-0.018631042718688193	-0.4601796586004262	0.6551279357945298	0.759128546691228	4	12
MIR1256	0.018695624918527776	0.4825088731400037	0.6551180611171258	0.759128546691228	4	12
SERP2	-0.026405465103547382	-0.46368946135690253	0.6565658054252799	0.7603541464102835	4	12
HIST1H2AD	0.0296766221632533	0.4684307762133748	0.6581060467949218	0.7616968134200484	4	12
TEX21P	-0.009693313925657848	-0.4636681391708754	0.6594365461720527	0.7627953107831725	4	12
SCARNA1	0.01650526092323732	0.4661487353064538	0.6605176537716956	0.7636042240135209	4	12
RBM11	0.058531245591505306	0.4758354803978326	0.6634461385995303	0.7665466650485618	4	12
KYNU	-0.10032046885963794	-0.44705569016638447	0.6643318937907241	0.7666842398046441	4	12
MAP2K6	-0.03148505646408596	-0.46668550799216724	0.6642002659615893	0.7666842398046441	4	12
SPAG11B	-0.024008240227670796	-0.45284452198947667	0.6655803721070013	0.7676820900888135	4	12
UNC119	-0.03692844017574389	-0.4487887089584102	0.666038350995231	0.7677675515795169	4	12
SNORD24	-0.01717557501886723	-0.4410298572384337	0.6669342607442439	0.7683574432537372	4	12
MIR3679	-0.0051002576521931575	-0.4392532136585772	0.6683725180257751	0.7695711203520726	4	12
ITGB1BP2	-0.017518558601060462	-0.4384938935333126	0.6706747793119039	0.771777651682283	4	12
PLA2G1B	0.023534704069832123	0.4596839533424408	0.6725854209134723	0.7735312488941601	4	12
TYRO3P	0.015515663652081412	0.42745753401578523	0.6759316051066697	0.7769328794329537	4	12
SPRR4	-0.010353086996395536	-0.4355246229894371	0.6766481427323581	0.7770330861325739	4	12
SNORA72	-0.019858564892372248	-0.43518011607911006	0.6767958180214719	0.7770330861325739	4	12
MIR4444-1	0.023758003312508352	0.4509706378207088	0.6785958562513112	0.7786527323595079	4	12
GPR151	0.019869752456943	0.4411049796066839	0.6835555781456486	0.7838940116349181	4	12
PNMA3	0.07265723196840591	0.4454570455025673	0.6840872164238219	0.784054116245068	4	12
COL10A1	-0.023775291854041435	-0.4187506221342576	0.6874245680233355	0.787427912970602	4	12
SNORD12B	-0.012222327741938155	-0.41220994126339267	0.6890840045850595	0.787534523109328	4	12
MIRLET7G	0.006603859422604063	0.4328976466821894	0.689092707720662	0.787534523109328	4	12
BIK	0.045527989499540504	0.4336329997185158	0.6887186698455485	0.787534523109328	4	12
MIR3651	0.009097927926157774	0.4243011470485309	0.6889500650283358	0.787534523109328	4	12
SERPINA3	0.2773915555052696	0.42536150385269605	0.690535234266707	0.7887324206358733	4	12
OR6C70	0.004452968765028546	0.4261155560066513	0.6914777535573502	0.7889078762776386	4	12
MIR663A	-0.01792295012901828	-0.4183547215072677	0.691190733269	0.7889078762776386	4	12
SNORD62A	-0.011838498534370048	-0.4141456766214315	0.6932198407307475	0.7895442377343366	4	12
SNORD62B	-0.011838498534370048	-0.4141456766214315	0.6932198407307475	0.7895442377343366	4	12
SNORA55	0.0034794860460729098	0.41925519536832456	0.6927733292288669	0.7895442377343366	4	12
ADPRM	-0.04934372469247522	-0.41303900866051196	0.6942543247359221	0.7902724242867639	4	12
OR10C1	-0.003713166270063406	-0.40649033800266876	0.6951432206113073	0.790834153141419	4	12
KANSL1-AS1	-0.04423142642515093	-0.4214305675580547	0.6959377056285263	0.7909778885165941	4	12
LYPD3	0.03251665710142011	0.4122887230695104	0.6960605418946029	0.7909778885165941	4	12
BCL2A1	0.12898089230295887	0.4084502980563117	0.6997358504636362	0.7947028398224147	4	12
GBGT1	0.15995462689512624	0.4169456167928116	0.7011173115470775	0.7958198768979313	4	12
SNORA22	-0.009703492893330598	-0.4107416966825728	0.7016472928051259	0.7959697025582825	4	12
SNORD19B	0.012358301280726267	0.41527693140474997	0.7031645578501627	0.7972387277212729	4	12
MIR3134	0.005330845944779304	0.39335092864952403	0.7036024234352436	0.7972573856682199	4	12
CCR3	0.015549904267093129	0.4061783113562682	0.7039782715450382	0.7972573856682199	4	12
SMN1	0.06524322684041936	0.4045937271270321	0.7047994893971363	0.7972844902682538	4	12
SNORD88B	0.006254417664180889	0.40937983875648876	0.7046936770776836	0.7972844902682538	4	12
TNNC2	-0.02614922568536454	-0.38803412739537896	0.7056536417739516	0.7977994819377633	4	12
WIBG	-0.0488501498714184	-0.40570124784854333	0.7071011524298785	0.7989843530281112	4	12
SERPINA1	0.2230897517428139	0.3986317750635947	0.7077216310744927	0.7992339142569088	4	12
ASB12	0.017913107065092224	0.4071214256779589	0.7083655816213428	0.79950968580287	4	12
NMRK1	0.0641015243059621	0.3941781895181015	0.7089825586251861	0.7997547192613493	4	12
GSTT2	0.11266844668645523	0.38813035950211094	0.7098509202920837	0.8002828864623266	4	12
OR11H2	-0.014308411367588907	-0.3806137244575681	0.7112136405344897	0.8013674822923827	4	12
OR51F2	0.007130820882666762	0.3966690406895168	0.7125243202574423	0.8019407093499632	4	12
RNU6-19	-0.011483466019429312	-0.3781648727730795	0.7125214241140595	0.8019407093499632	4	12
HIST3H3	0.012450038857875467	0.38490384686707907	0.7130405843838135	0.8020703986319612	4	12
FAM50B	0.06217351560129894	0.3923283263953826	0.7147177312956157	0.8030536306692311	4	12
RGS16	-0.13000198555917525	-0.37321424106526174	0.7146036352922087	0.8030536306692311	4	12
SNORD76	0.07549327097602065	0.39511918107801913	0.7169578978271716	0.8051183580316357	4	12
OR1L8	0.016211842773054826	0.38901037258122906	0.7183569632809577	0.8062367713590995	4	12
SNORA70E	-0.009182811823524123	-0.37136629258198867	0.7206218114887375	0.807871985973921	4	12
MED11	-0.043641207081774436	-0.38347415824874875	0.7203873189278404	0.807871985973921	4	12
ZNF296	0.027822307139558078	0.3727052300961459	0.7215725399686184	0.8080657010769688	4	12
MIR1282	0.04354445003365147	0.38736363754971065	0.7216026710617331	0.8080657010769688	4	12
CASP1	-0.11102285017411515	-0.38082994502598155	0.7229738098314983	0.8091480803933949	4	12
PAGE5	0.1366822849296145	0.3686073747477798	0.7250239473061539	0.810591238559899	4	12
MAGOH2	0.05136193898246086	0.3832907606730375	0.7250738628918296	0.810591238559899	4	12
MIR4737	0.018412564658309594	0.37284000009232987	0.7256467601631036	0.8107785029755347	4	12
MIR564	0.0059191593511674565	0.37241250986002755	0.7272151419967119	0.8117278222696411	4	12
MGC45922	-0.004321701740252315	-0.3562393149581157	0.7273081287535985	0.8117278222696411	4	12
OR4X1	-0.0044525599204950465	-0.3513828508035055	0.7308017272578354	0.8151720326356223	4	12
SNORA58	0.02130331243100233	0.3575510549742334	0.7317904604284919	0.8158199112915183	4	12
MIR5689	0.008046182494536829	0.35154561519851635	0.7357337439046614	0.8197590461333275	4	12
OR1D5	0.014991011059783347	0.35927016270425166	0.7366430700302585	0.8203152227508447	4	12
HIST1H2AL	-0.017430192744245655	-0.35287521372775893	0.7375828851384522	0.8209047135653336	4	12
RNF113A	0.02814301292728752	0.34332797256703307	0.7395285980353132	0.822612456101572	4	12
RNASE8	0.003623675950107385	0.3560435179862757	0.7411650241359673	0.8239744570716702	4	12
NS3BP	0.021826313145377856	0.35413530012635125	0.7431031658660622	0.8252117333326621	4	12
ARHGAP11B	-0.02829052316498854	-0.34612606315598105	0.7430581163503203	0.8252117333326621	4	12
PRR9	-0.009324381017279372	-0.3418176253686325	0.746455899641744	0.828474916361536	4	12
OR4P4	0.0043127086249629375	0.3322826388066328	0.7531803479981273	0.8352287099745695	4	12
